type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,vienna,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,milan,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,peermilan_14,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,vaduz,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,roma,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,peerstrasbourg_15,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,kiev,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,bucharest,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,peerkiev_11,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,istanbul,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,peeristanbul_10,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,athens,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,bratislava,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,budapest,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,sofia,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,zagreb,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbrussels_4,ljubjana,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,dublin,dublin,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerkiev_11,peerkiev_11,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbasel_3,peerbasel_3,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,geneva,geneva,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,geneva,peergeneva_9,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,geneva,peergeneva_8,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,geneva,basel,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,geneva,peerbasel_3,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,geneva,peerbasel_2,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,bucharest,bucharest,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,bucharest,istanbul,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,bucharest,peeristanbul_10,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,bucharest,athens,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peergeneva_9,peergeneva_9,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,rotterdam,rotterdam,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerbarcelona_1,peerbarcelona_1,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,zagreb,zagreb,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,zagreb,ljubjana,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,sofia,sofia,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peermilan_14,peermilan_14,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peermarseille_12,peermarseille_12,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,vaduz,vaduz,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,barcelona,barcelona,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,barcelona,peerbarcelona_1,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,luxembourg,luxembourg,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,amsterdam,amsterdam,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,amsterdam,london,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,amsterdam,peeramsterdam_0,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,amsterdam,dublin,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,amsterdam,lisbon,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,istanbul,istanbul,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,istanbul,peeristanbul_10,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,istanbul,athens,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,athens,athens,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peeramsterdam_0,peeramsterdam_0,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.4.0/24,peerfrankfurt_7,peerfrankfurt_7,{peerbrussels_4:LongReachEthernet0 (128.0.4.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,vienna,vienna,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,ljubjana,ljubjana,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,peermarseille_13,peermarseille_13,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,strasbourg,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,luxembourg,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peerstrasbourg_15,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,frankfurt,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,praha,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,brussels,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,warsaw,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peerfrankfurt_7,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,amsterdam,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,stockholm,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,vienna,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,london,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peeramsterdam_0,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,rotterdam,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,dublin,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,lisbon,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,kiev,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,bucharest,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peerkiev_11,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,istanbul,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peeristanbul_10,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,athens,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peerbrussels_5,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peerbrussels_6,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,peerbrussels_4,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,bratislava,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,budapest,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,sofia,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,zagreb,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,strasbourg,ljubjana,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,stockholm,stockholm,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,lyon,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,paris,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,marseille,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,peermarseille_13,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,peermarseille_12,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,barcelona,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,peerbarcelona_1,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lyon,madrid,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,milan,milan,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,milan,peermilan_14,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,roma,roma,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,london,london,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,london,dublin,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,london,lisbon,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,warsaw,warsaw,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,warsaw,kiev,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,warsaw,bucharest,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,warsaw,peerkiev_11,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,warsaw,istanbul,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,warsaw,peeristanbul_10,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,warsaw,athens,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,lisbon,lisbon,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,frankfurt,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,praha,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,brussels,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,warsaw,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,peerfrankfurt_7,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,amsterdam,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,stockholm,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,vienna,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,london,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,peeramsterdam_0,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,rotterdam,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,dublin,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,lisbon,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,kiev,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,bucharest,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,peerkiev_11,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,istanbul,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,peeristanbul_10,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,athens,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,peerbrussels_5,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,peerbrussels_6,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,peerbrussels_4,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,bratislava,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,budapest,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,sofia,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,zagreb,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,frankfurt,ljubjana,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,brussels,brussels,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,brussels,peerbrussels_5,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,brussels,peerbrussels_6,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,brussels,peerbrussels_4,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,peeristanbul_10,peeristanbul_10,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,peerbasel_2,peerbasel_2,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,peergeneva_8,peergeneva_8,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,kiev,kiev,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,kiev,bucharest,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,kiev,peerkiev_11,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,kiev,istanbul,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,kiev,peeristanbul_10,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,kiev,athens,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,paris,paris,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,paris,madrid,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,zurich,zurich,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,128.0.3.0/24,zurich,vaduz,{peerbasel_3:LongReachEthernet0 (128.0.3.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
